,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
456,Male,McMaster University Student Centre,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-17,2022_10_17_734813.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.26357805,-79.91748974654544, Canada
457,,Victoria University of Wellington,,['English'],['poster'],,True,True,True,,,,True,,,2022-11-04,2022_11_04_154355.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-41.28987925,174.76838022218976, New Zealand / Aotearoa
458,Female,California Institute of the Arts,,"['English', 'Chinese']","['poster', 'hand-written message']",,True,True,,,,,True,,,2022-10-28,2022_10_28_273532.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.39231695,-118.56667244148424, United States
459,Female,Boston College,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-27,2022_10_27_426079.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.3354481,-71.16813864023061, United States
460,,Tulane Universisy School of Medicine,,"['English', 'Chinese']",['poster'],True,True,True,,True,,True,True,,,2022-11-07,2022_11_07_334166.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
461,Male,UCR Highlander Union Building,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-19,2022_10_19_151948.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
462,Female,University of Bristol,,['English'],['poster'],,,True,,,,,True,,,2022-11-08,2022_11_08_708172.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.457609649999995,-2.6016348983421755, United Kingdom
463,Non-binary,"University of British Columbia, Vancouver, BC, Canada",,['English'],['poster'],,,True,,,,,True,,,2022-10-21,2022_10_21_285328.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,49.25783145,-123.24624198622213, Canada
464,,"767 5th Ave, NY
",,"['Chinese', 'English']",['poster'],,True,,,,,,,True,True,2022-11-07,2022_11_07_204482.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
465,Female,"Centre Pompidou, Paris",,['English'],['poster'],,,True,,,,,,,,2022-11-02,2022_11_02_767089.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,48.860591799999995,2.3524739698350845, France
466,,荷兰海牙中国大使馆,,['Chinese'],['poster'],,,True,,,,,,True,,2022-11-02,2022_11_02_691982.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
467,,Highfield Interchange,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-14,2022_10_14_477971.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.9369191,-1.3972964, United Kingdom
468,,KTH Royal Institute of Technology,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-20,2022_10_20_976579.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,59.2016758,17.6203201, Sverige
469,Non-binary,"University of Waterloo, Waterloo, Ontario, Canada",,['Chinese'],['graffiti'],,,,,,,,True,,,2022-10-18,2022_10_18_294591.jpg,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43.4701994,-80.54524293779451, Canada
470,,Glendale Community College,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-20,2022_10_20_417335.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.16688,-118.22844394023382, United States
471,Female,Hauptbahnhof Berlin,,"['Chinese', 'English']",['poster'],,,,,True,,True,,,,2022-10-23,2022_10_23_991615.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.4580188,13.5431614, Deutschland
472,,Monash University,,['Chinese'],['poster'],,,True,,,,,True,,,2022-11-04,2022_11_04_144846.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-37.910776350000006,145.13480648790716, Australia
473,Non-binary,brick lane london,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-15,2022_10_15_515034.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
474,Female,Bennington College,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_727110.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.9190308,-73.2391843, United States
475,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-06,2022_11_06_900511.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
476,Non-binary,"University of California, Davis",,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-26,2022_10_26_549596.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,38.5217429,-121.7522493507393, United States
477,Female,Central Saint Martins,,"['English', 'Chinese']",['poster'],True,True,True,True,True,True,True,True,,,2022-11-03,2022_11_03_181517.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.536549050000005,-0.12471136776783276, United Kingdom
478,Male,Illinois Institute of Technology,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-13,2022_10_13_462113.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.8352554,-87.62643622073041, United States
479,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-27,2022_10_27_896435.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
480,,"1881 Sheridan Rd, Evanston, IL 60208",,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-10-21,2022_10_21_304399.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.051269,-87.6762786333992, United States
481,,Seattle Space Needle,,"['English', 'Chinese']",['poster'],,True,,,,,,,True,,2022-11-02,2022_11_02_615548.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,47.6205131,-122.34930359883187, United States
482,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-06,2022_11_06_270718.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
483,Non-binary,"University of Southampton, United Kingdom",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-19,2022_10_19_276556.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.93703355,-1.4050090771323005, United Kingdom
484,,canal street new york,,"['English', 'Chinese']",['poster'],,True,,,,,,,,True,2022-11-01,2022_11_01_525331.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
485,Female,brick lane london,,['Chinese'],['poster'],,True,,,,,,,,,2022-10-15,2022_10_15_948136.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51.5187684,-0.0715689, United Kingdom
486,Female,"Rotterdam, the Netherlands",,['English'],['poster'],,,True,,,,,True,,,2022-10-28,2022_10_28_888891.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.9244424,4.47775, Nederland
487,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-06,2022_11_06_590971.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
488,,University of North Carolina at Chapel Hill,,['Chinese'],['poster'],,,True,,,,,True,,,2022-10-14,2022_10_14_915075.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,35.90503535,-79.04775326525107, United States
489,Female,Bennington College,,['English'],['poster'],,True,,True,,,,True,,,2022-10-14,2022_10_14_444196.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.9190308,-73.2391843, United States
490,Male,早稲田大学,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-18,2022_10_18_139136.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.709179750000004,139.71972128895072, 日本
491,Female,"University of Massachusetts Amherst, Integrative Learning Center",,['English'],['poster'],,,True,,,,,True,,,2022-10-18,2022_10_18_281515.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
492,,canal street new york,,"['English', 'Chinese']",['poster'],,,,,,True,,,,True,2022-11-01,2022_11_01_973843.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
493,Female,Downtown Toronto,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-11-04,2022_11_04_284757.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.6563221,-79.3809161, Canada
494,Female,Technische Universität Berlin,,['English'],['poster'],,True,True,,,,,True,,,2022-11-02,2022_11_02_709645.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,52.51101585,13.326954140959668, Deutschland
495,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['Traditional Chinese'],['poster'],,,,,,,,,,,2022-10-27,2022_10_27_840488.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
496,Male,Emory University,,"['English', 'Chinese']",['poster'],,True,True,True,True,True,True,True,,,2022-11-04,2022_11_04_541070.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,33.80045465,-84.31723780466274, United States
497,Female,Düsseldorf,,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-26,2022_10_26_260573.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.2254018,6.7763137, Deutschland
498,Female,Adelaide,,"['English', 'Chinese']",['poster'],,True,True,True,,,,,,,2022-10-29,2022_10_29_638292.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-34.9281805,138.5999312, Australia
499,Male,McMaster University Student Centre,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-17,2022_10_17_772933.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.26357805,-79.91748974654544, Canada
500,Female,McGill University,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-11-03,2022_11_03_830701.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,45.50691775,-73.5791162596496, Canada
501,Female,"New Zealand University of Auckland
",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-24,2022_10_24_511005.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-36.8492898,174.7738420357554, New Zealand / Aotearoa
502,Female,Syracuse University Shaffer Art Building,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-27,2022_10_27_198873.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
503,,University of Glasgow,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_515870.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,55.872315349999994,-4.289219112981823, United Kingdom
504,Male,Birmingham city centre ,,"['English', 'Chinese']","['poster', 'hand-written message']",True,,True,,,,,,,,2022-10-17,2022_10_17_952666.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.476085,-1.8984913581365301, United Kingdom
505,,"767 5th Ave, NY
",,['English'],['poster'],,,,,,,,,True,True,2022-11-07,2022_11_07_224128.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,40.763535250000004,-73.97226187402164, United States
